id_x,cliente_id,data_pedido,status,valor_total,canal_venda,cupom_desconto,id_y,nome,email,cidade,estado,data_cadastro,segmento,canal_aquisicao
11561,1961,2023-11-25,entregue,214.03,site,sim,1961,Vinicius Freitas,vinicius.freitas651@terra.com.br,Natal,RN,2023-06-14,B2C,indicação
11562,1310,2024-06-02,entregue,1609.7,site,não,1310,Bruno Andrade,bruno.andrade993@gmail.com,Osasco,SP,2024-11-25,B2C,redes_sociais
11563,1861,2024-11-03,entregue,1307.53,site,sim,1861,Ivan Barbosa,ivan.barbosa213@gmail.com,São Gonçalo,RJ,2023-09-07,B2C,redes_sociais
11564,1164,2024-03-18,cancelado,,marketplace,não,1164,Fernanda Pinto,fernanda.pinto802@hotmail.com,Belém,PA,2024-01-18,B2C,paid_search
11565,2437,2023-11-30,entregue,462.32,site,não,2437,Paulo Correia,paulo.correia891@outlook.com,Campo Grande,MS,2024-07-19,B2C,redes_sociais
11566,637,2023-11-19,entregue,143.33,site,não,637,Natália Gomes,natália.gomes162@hotmail.com,Contagem,MG,2024-09-08,B2C,orgânico
11567,2462,2024-02-02,entregue,1547.18,app,não,2462,Leonardo Ferreira,leonardo.ferreira894@terra.com.br,Serra,ES,2024-10-02,B2C,redes_sociais
11568,1107,2024-09-05,entregue,1527.57,marketplace,não,1107,Igor Vieira,igor.vieira729@terra.com.br,Feira de Santana,BA,2024-03-02,B2C,indicação
11569,1357,2024-08-04,entregue,5540.84,app,não,1357,Wanessa Ferreira,wanessa.ferreira932@yahoo.com.br,Ribeirão Preto,SP,2023-10-07,B2B,paid_search
11570,1978,2024-05-20,devolvido,585.74,marketplace,não,1978,Gabriel Esteves,gabriel.esteves738@hotmail.com,Aracaju,SE,2024-12-19,B2C,paid_search
11571,840,2023-11-17,devolvido,127.13,marketplace,sim,840,Eduardo Castro,eduardo.castro360@gmail.com,Florianópolis,SC,2024-04-17,B2C,indicação
11572,1478,2023-04-06,entregue,2137.52,marketplace,não,1478,Thiago Moreira,thiago.moreira584@hotmail.com,Cuiabá,MT,2023-03-16,B2C,redes_sociais
11573,1294,2024-09-06,entregue,1061.42,app,sim,1294,Caio Costa,caio.costa259@outlook.com,João Pessoa,PB,2024-05-27,B2C,redes_sociais
11574,1447,2024-06-22,entregue,1881.2,app,não,1447,Zélia Santos,zelia.santos989@terra.com.br,Londrina,PR,2024-01-16,B2B,orgânico
11575,69,2023-11-25,devolvido,361.93,marketplace,não,69,Zacarias Alves,zacarias.alves225@outlook.com,Guarulhos,SP,2024-12-13,B2C,orgânico
11576,879,2023-01-24,devolvido,6445.7,site,não,879,Vinicius Cavalcanti,vinicius.cavalcanti689@gmail.com,São Paulo,SP,2023-03-11,B2B,orgânico
11577,1895,2024-06-04,cancelado,2212.51,site,não,1895,Sandra Freitas,sandra.freitas911@outlook.com,Belém,PA,2024-10-28,B2C,paid_search
11578,2851,2023-11-17,entregue,312.41,marketplace,não,2851,Bruno Andrade,bruno.andrade665@yahoo.com.br,Macapá,AP,2024-11-05,B2C,orgânico
11579,2797,2024-10-22,entregue,11011.85,site,sim,2797,Patrícia Castro,patricia.castro784@uol.com.br,Ananindeua,PA,2023-08-10,B2B,redes_sociais
11580,1302,2023-09-06,entregue,1941.79,site,sim,1302,Helena Fernandes,helena.fernandes351@gmail.com,Rio de Janeiro,RJ,2024-08-22,B2C,redes_sociais
11581,490,2023-07-22,entregue,7487.8,site,sim,490,Wanessa Esteves,wanessa.esteves915@uol.com.br,Florianópolis,SC,2024-12-22,B2B,paid_search
11582,125,2023-12-18,entregue,2025.74,marketplace,não,125,Vera Cunha,vera.cunha30@gmail.com,Ananindeua,PA,2023-09-03,B2C,indicação
11583,2343,2023-07-22,entregue,1079.19,app,não,2343,Zélia Almeida,zelia.almeida522@uol.com.br,Belém,PA,2023-04-23,B2C,indicação
11584,1115,2023-07-09,entregue,2024.7,app,sim,1115,Elton Pereira,elton.pereira801@gmail.com,Olinda,PE,2024-09-16,B2C,orgânico
11585,1200,2023-11-25,entregue,1113.64,marketplace,não,1200,Olívia Dias,olivia.dias378@yahoo.com.br,São Paulo,SP,2024-06-14,B2C,paid_search
11586,1946,2023-07-14,entregue,2126.71,site,sim,1946,Juliana Fernandes,juliana.fernandes12@yahoo.com.br,Recife,PE,2024-06-17,B2C,orgânico
11587,2091,2023-01-06,entregue,1043.64,app,não,2091,Olívia Vieira,olivia.vieira241@hotmail.com,Macapá,AP,2024-05-21,B2C,redes_sociais
11588,1232,2023-11-11,entregue,1897.03,marketplace,não,1232,Wanessa Ferreira,wanessa.ferreira867@yahoo.com.br,Campinas,SP,2024-03-15,B2C,redes_sociais
11589,2450,2023-06-04,entregue,2335.77,marketplace,não,2450,Caio Alves,caio.alves851@terra.com.br,Belém,PA,2023-07-14,B2C,indicação
11590,2011,2023-11-27,entregue,485.88,site,não,2011,Wagner Carvalho,wagner.carvalho212@outlook.com,Betim,MG,2024-10-17,B2C,orgânico
11591,412,2023-05-28,cancelado,1106.72,marketplace,não,412,Thiago Dias,thiago.dias592@uol.com.br,Porto Alegre,RS,2024-08-02,B2C,indicação
11592,2199,2024-03-08,entregue,2332.83,app,não,2199,Yara Lopes,yara.lopes496@outlook.com,Teresina,PI,2024-08-04,B2C,indicação
11593,859,2023-05-12,entregue,14776.07,site,não,859,Zélia Nascimento,zelia.nascimento191@hotmail.com,Londrina,PR,2024-09-11,B2B,redes_sociais
11594,1855,2024-02-03,entregue,423.42,app,sim,1855,Olívia Pereira,olivia.pereira202@terra.com.br,Aracaju,SE,2024-05-25,B2C,orgânico
11595,918,2024-09-10,entregue,8345.45,site,não,918,Patrícia Teixeira,patricia.teixeira594@uol.com.br,Osasco,SP,2024-03-05,B2B,indicação
11596,530,2024-06-30,entregue,823.54,site,sim,530,Wanessa Almeida,wanessa.almeida548@terra.com.br,Florianópolis,SC,2024-11-18,B2C,indicação
11597,230,2023-05-24,entregue,2190.19,marketplace,não,230,Letícia Ferreira,leticia.ferreira999@uol.com.br,Contagem,MG,2023-03-11,B2C,orgânico
11598,2829,2023-06-05,entregue,14561.13,marketplace,não,2829,Wagner Andrade,wagner.andrade542@terra.com.br,Serra,ES,2024-02-20,B2B,indicação
11599,2055,2024-01-30,entregue,2287.89,marketplace,não,2055,Diana Santos,diana.santos970@outlook.com,Betim,MG,2023-12-19,B2C,orgânico
11600,2873,2023-11-05,cancelado,590.72,app,não,2873,Sandra Alves,sandra.alves7@hotmail.com,Serra,ES,2024-11-16,B2C,indicação
11601,1380,2024-02-12,entregue,123.11,marketplace,sim,1380,Ana Gomes,ana.gomes257@terra.com.br,São Gonçalo,RJ,2024-04-26,B2C,indicação
11602,1009,2023-11-18,entregue,1656.18,marketplace,não,1009,Wagner Costa,wagner.costa442@outlook.com,Porto Alegre,RS,2023-11-16,B2C,redes_sociais
11603,741,2023-11-02,entregue,1900.64,marketplace,não,741,Yasmin Alves,yasmin.alves591@terra.com.br,Aracaju,SE,2024-11-21,B2C,redes_sociais
11604,912,2023-11-02,entregue,2234.57,site,não,912,Paulo Ferreira,paulo.ferreira847@terra.com.br,João Pessoa,PB,2023-12-23,B2C,paid_search
11605,1420,2024-04-08,cancelado,13965.15,app,não,1420,Juliana Teixeira,juliana.teixeira748@hotmail.com,Londrina,PR,2024-01-13,B2B,redes_sociais
11606,1571,2023-07-01,entregue,1054.25,site,não,1571,Joana Sousa,joana.sousa499@terra.com.br,Natal,RN,2024-01-09,B2C,indicação
11607,151,2024-08-11,entregue,1209.29,marketplace,não,151,Vinicius Campos,vinicius.campos206@hotmail.com,Porto Alegre,RS,2024-07-06,B2C,indicação
11608,1462,2023-10-04,entregue,1617.73,app,não,1462,Carlos Souza,carlos.souza96@yahoo.com.br,João Pessoa,PB,2023-01-09,B2C,indicação
11609,2516,2024-01-15,entregue,1059.43,marketplace,sim,2516,Beatriz Castro,beatriz.castro867@terra.com.br,Macapá,AP,2023-04-10,B2C,redes_sociais
11610,2577,2024-09-24,entregue,1939.94,site,não,2577,Nelson Martins,nelson.martins868@terra.com.br,Contagem,MG,2023-12-25,B2C,orgânico
11611,1516,2023-09-24,entregue,648.17,app,não,1516,Gabriel Gomes,gabriel.gomes269@yahoo.com.br,Guarulhos,SP,2023-04-06,B2B,indicação
11612,2167,2024-05-04,em_transito,956.13,app,não,2167,Joana Souza,joana.souza600@yahoo.com.br,Recife,PE,2024-12-15,B2C,paid_search
11613,233,2023-03-01,entregue,10645.97,marketplace,não,233,Igor Oliveira,igor.oliveira560@yahoo.com.br,Ribeirão Preto,SP,2024-10-20,B2B,redes_sociais
11614,2583,2024-04-16,entregue,1473.81,marketplace,não,2583,Sandra Souza,sandra.souza614@hotmail.com,Olinda,PE,2023-03-04,B2C,orgânico
11615,2858,2023-11-25,entregue,8305.65,app,sim,2858,Paulo Nascimento,paulo.nascimento700@terra.com.br,São Luís,MA,2023-08-29,B2B,paid_search
11616,2036,2024-02-23,entregue,1486.73,site,sim,2036,Carlos Freitas,carlos.freitas728@outlook.com,Mogi das Cruzes,SP,2023-08-21,B2C,paid_search
11617,1862,2023-10-29,entregue,671.85,marketplace,sim,1862,Elton Alves,elton.alves903@uol.com.br,Salvador,BA,2023-11-23,B2C,orgânico
11618,1131,2023-08-21,entregue,1055.67,site,não,1131,Patrícia Barbosa,patricia.barbosa433@terra.com.br,Caxias do Sul,RS,2023-04-24,B2C,indicação
11619,2400,2023-11-26,cancelado,2517.52,app,sim,2400,Kleber Nascimento,kleber.nascimento776@yahoo.com.br,Campo Grande,MS,2023-02-13,B2B,paid_search
11620,664,2023-09-01,entregue,635.9,marketplace,sim,664,Amanda Nascimento,amanda.nascimento405@terra.com.br,Cuiabá,MT,2024-08-23,B2C,orgânico
11621,472,2023-01-19,entregue,2382.25,site,não,472,Xavier Ribeiro,xavier.ribeiro243@hotmail.com,Santos,SP,2023-11-22,B2C,indicação
11622,1559,2024-01-10,entregue,12022.35,site,sim,1559,Xênia Cardoso,xenia.cardoso302@hotmail.com,Campinas,SP,2024-02-17,B2B,indicação
11623,390,2023-06-22,entregue,143.32,marketplace,não,390,Ivan Rocha,ivan.rocha398@uol.com.br,Olinda,PE,2024-02-06,B2C,indicação
11624,1662,2023-10-03,devolvido,737.45,app,não,1662,Xavier Alves,xavier.alves520@gmail.com,Aparecida de Goiânia,GO,2023-04-26,B2C,paid_search
11625,2719,2023-10-24,cancelado,1355.47,app,não,2719,Elton Rodrigues,elton.rodrigues466@uol.com.br,Feira de Santana,BA,2023-01-24,B2C,paid_search
11626,1279,2023-09-01,entregue,2139.59,site,não,1279,Nelson Cavalcanti,nelson.cavalcanti242@hotmail.com,Caxias do Sul,RS,2023-03-22,B2C,redes_sociais
11627,208,2023-11-07,entregue,855.36,marketplace,não,208,Zélia Campos,zelia.campos696@yahoo.com.br,Ananindeua,PA,2023-02-23,B2C,indicação
11628,1243,2024-08-06,entregue,1650.65,marketplace,sim,1243,Igor Carvalho,igor.carvalho443@yahoo.com.br,Florianópolis,SC,2023-06-12,B2C,indicação
11629,1186,2024-08-22,entregue,4534.8,marketplace,não,1186,Yasmin Almeida,yasmin.almeida434@terra.com.br,Fortaleza,CE,2023-09-13,B2B,indicação
11630,2489,2023-05-13,entregue,2273.92,marketplace,não,2489,Tânia Azevedo,tania.azevedo999@outlook.com,Ananindeua,PA,2024-12-09,B2C,indicação
11631,1681,2024-12-05,entregue,1746.2,app,sim,1681,Eduardo Nascimento,eduardo.nascimento933@outlook.com,Joinville,SC,2024-10-07,B2C,redes_sociais
11632,1502,2023-04-26,entregue,5534.84,app,sim,1502,Natália Almeida,natália.almeida565@outlook.com,Feira de Santana,BA,2023-04-28,B2B,redes_sociais
11633,2390,2023-11-18,entregue,888.31,marketplace,sim,2390,Leonardo Oliveira,leonardo.oliveira482@terra.com.br,Salvador,BA,2024-02-21,B2C,redes_sociais
11634,2169,2023-11-04,devolvido,1819.54,marketplace,sim,2169,Ulisses Gomes,ulisses.gomes204@gmail.com,Florianópolis,SC,2024-05-12,B2C,redes_sociais
11635,1491,2024-02-08,entregue,761.33,site,não,1491,Ana Gomes,ana.gomes957@outlook.com,Belém,PA,2024-05-26,B2C,orgânico
11636,2673,2023-10-10,cancelado,2045.68,marketplace,sim,2673,Diana Silva,diana.silva457@yahoo.com.br,Porto Alegre,RS,2024-02-23,B2C,paid_search
11637,2506,2023-11-30,em_transito,1626.56,site,sim,2506,Fernanda Rocha,fernanda.rocha546@hotmail.com,Ribeirão Preto,SP,2024-05-09,B2B,indicação
11638,704,2024-08-08,entregue,178.72,site,sim,704,Joana Almeida,joana.almeida453@gmail.com,João Pessoa,PB,2024-01-10,B2C,paid_search
11639,298,2024-05-17,cancelado,9837.89,app,sim,298,Carlos Neves,carlos.neves191@outlook.com,Campo Grande,MS,2023-02-08,B2B,orgânico
11640,1856,2023-06-28,entregue,1116.13,marketplace,não,1856,Yasmin Araújo,yasmin.araujo760@hotmail.com,Campinas,SP,2024-01-08,B2C,redes_sociais
11641,2314,2024-03-30,em_transito,1275.23,site,sim,2314,Vera Sousa,vera.sousa157@outlook.com,Teresina,PI,2023-12-15,B2C,orgânico
11642,1405,2023-06-07,entregue,1859.81,site,sim,1405,Zacarias Cavalcanti,zacarias.cavalcanti917@yahoo.com.br,Contagem,MG,2024-04-04,B2C,orgânico
11643,44,2024-06-29,entregue,1660.13,app,sim,44,Tânia Alves,tania.alves271@hotmail.com,Recife,PE,2023-04-20,B2C,paid_search
11644,2962,2023-03-15,entregue,524.32,marketplace,não,2962,Beatriz Almeida,beatriz.almeida190@yahoo.com.br,Aparecida de Goiânia,GO,2024-05-24,B2C,paid_search
11645,2663,2024-05-13,entregue,7773.79,site,não,2663,Mariana Teixeira,mariana.teixeira787@yahoo.com.br,Osasco,SP,2023-08-15,B2B,orgânico
11646,1445,2023-02-22,entregue,1856.63,site,não,1445,Yara Lima,yara.lima472@yahoo.com.br,Belém,PA,2024-07-18,B2C,redes_sociais
11647,2071,2023-04-23,entregue,1894.42,app,não,2071,Letícia Ferreira,leticia.ferreira975@terra.com.br,Curitiba,PR,2023-01-04,B2C,paid_search
11648,2162,2023-06-11,entregue,652.59,site,não,2162,Bruno Moreira,bruno.moreira986@gmail.com,Serra,ES,2023-03-30,B2C,orgânico
11649,288,2023-12-19,cancelado,2249.13,app,não,288,Joana Nascimento,joana.nascimento791@terra.com.br,Natal,RN,2024-09-16,B2C,paid_search
11650,435,2023-04-15,cancelado,301.79,marketplace,sim,435,Helena Silva,helena.silva141@terra.com.br,São Paulo,SP,2023-06-17,B2C,indicação
11651,373,2023-11-23,entregue,6314.2,site,não,373,Wagner Carvalho,wagner.carvalho817@outlook.com,Campo Grande,MS,2024-12-10,B2B,redes_sociais
11652,309,2024-05-25,em_transito,1436.86,site,não,309,Ulisses Esteves,ulisses.esteves539@gmail.com,Aparecida de Goiânia,GO,2024-06-24,B2C,orgânico
11653,2630,2023-04-22,em_transito,1529.05,app,não,2630,Wanessa Moreira,wanessa.moreira110@yahoo.com.br,Porto Velho,RO,2024-08-17,B2C,redes_sociais
11654,53,2024-04-27,entregue,689.33,app,sim,53,Beatriz Lopes,beatriz.lopes164@yahoo.com.br,Manaus,AM,2024-01-27,B2C,redes_sociais
11655,2365,2023-12-16,entregue,4562.62,marketplace,não,2365,Kleber Castro,kleber.castro8@outlook.com,Goiânia,GO,2024-01-19,B2B,paid_search
11656,1032,2023-03-12,devolvido,465.49,marketplace,sim,1032,Kleber Fernandes,kleber.fernandes30@hotmail.com,Natal,RN,2023-10-12,B2C,paid_search
11657,2591,2024-11-21,entregue,2043.42,app,não,2591,Helena Pinto,helena.pinto40@gmail.com,São Luís,MA,2023-01-28,B2C,redes_sociais
11658,305,2023-11-01,entregue,11441.32,site,sim,305,Rafael Andrade,rafael.andrade242@terra.com.br,Salvador,BA,2024-11-14,B2B,indicação
11659,2688,2024-05-14,entregue,842.49,site,sim,2688,Hanna Rodrigues,hanna.rodrigues894@terra.com.br,Cuiabá,MT,2024-03-27,B2C,indicação
11660,1498,2023-12-14,entregue,1026.45,site,não,1498,Caio Andrade,caio.andrade567@hotmail.com,Ananindeua,PA,2023-06-16,B2C,redes_sociais
11661,2990,2024-05-13,entregue,1826.92,marketplace,não,2990,Daniela Teixeira,daniela.teixeira547@outlook.com,Londrina,PR,2023-06-17,B2C,redes_sociais
11662,2375,2024-04-05,em_transito,115.2,site,não,2375,Wanessa Cavalcanti,wanessa.cavalcanti848@hotmail.com,Guarulhos,SP,2023-02-15,B2C,paid_search
11663,138,2024-03-05,entregue,1794.17,marketplace,sim,138,Joana Oliveira,joana.oliveira71@uol.com.br,Maceió,AL,2024-10-08,B2C,indicação
11664,1959,2024-03-24,entregue,1987.09,app,não,1959,Renata Dias,renata.dias300@gmail.com,Joinville,SC,2023-01-30,B2C,indicação
11665,2721,2023-01-03,em_transito,14923.29,site,não,2721,Elton Araújo,elton.araujo573@uol.com.br,Guarulhos,SP,2024-01-25,B2B,orgânico
11666,252,2023-11-15,cancelado,2214.54,marketplace,não,252,Kleber Ribeiro,kleber.ribeiro521@yahoo.com.br,São Gonçalo,RJ,2023-05-05,B2C,paid_search
11667,51,2023-01-07,em_transito,2496.23,site,não,51,Tânia Alves,tania.alves799@yahoo.com.br,Diadema,SP,2024-02-21,B2C,paid_search
11668,643,2023-01-17,entregue,2094.09,app,não,643,Kleber Almeida,kleber.almeida616@outlook.com,Belém,PA,2024-08-19,B2C,paid_search
11669,2054,2024-08-01,entregue,162.36,marketplace,sim,2054,Bruno Duarte,bruno.duarte838@terra.com.br,Contagem,MG,2024-03-27,B2C,paid_search
11670,1645,2024-03-15,entregue,8461.92,app,não,1645,Sandra Fernandes,sandra.fernandes394@uol.com.br,João Pessoa,PB,2023-03-28,B2B,redes_sociais
11671,118,2023-04-15,entregue,1974.45,marketplace,não,118,Mariana Oliveira,mariana.oliveira482@hotmail.com,Macapá,AP,2024-10-29,B2C,indicação
11672,2168,2024-04-17,entregue,1763.22,marketplace,não,2168,Diana Vieira,diana.vieira41@hotmail.com,Campo Grande,MS,2024-09-07,B2C,orgânico
11673,914,2023-08-24,entregue,2338.09,marketplace,não,914,Elton Carvalho,elton.carvalho55@yahoo.com.br,Campinas,SP,2023-04-26,B2C,redes_sociais
11674,108,2023-10-11,entregue,261.95,app,não,108,Diana Teixeira,diana.teixeira881@yahoo.com.br,Santos,SP,2024-03-15,B2C,orgânico
11675,2616,2023-05-06,entregue,1701.8,marketplace,não,2616,Joana Costa,joana.costa92@gmail.com,Joinville,SC,2023-02-26,B2C,orgânico
11676,1530,2024-11-25,devolvido,1226.7,marketplace,sim,1530,Letícia Rocha,leticia.rocha810@outlook.com,Guarulhos,SP,2024-01-02,B2C,paid_search
11677,2248,2024-04-10,entregue,7569.51,marketplace,não,2248,Thiago Andrade,thiago.andrade821@gmail.com,Macapá,AP,2024-08-22,B2B,redes_sociais
11678,2719,2023-03-31,em_transito,1703.7,app,não,2719,Elton Rodrigues,elton.rodrigues466@uol.com.br,Feira de Santana,BA,2023-01-24,B2C,paid_search
11679,887,2024-08-28,entregue,9897.77,marketplace,sim,887,Paulo Neves,paulo.neves661@hotmail.com,Serra,ES,2023-04-22,B2B,redes_sociais
11680,459,2023-06-24,entregue,1715.93,app,não,459,Leonardo Cavalcanti,leonardo.cavalcanti97@hotmail.com,Porto Velho,RO,2023-04-15,B2C,paid_search
11681,1603,2023-07-07,cancelado,792.79,site,não,1603,Thiago Alves,thiago.alves505@uol.com.br,Contagem,MG,2024-11-14,B2C,redes_sociais
11682,129,2023-04-13,entregue,1234.5,site,não,129,Zélia Martins,zelia.martins521@uol.com.br,Porto Alegre,RS,2023-03-13,B2C,redes_sociais
11683,148,2023-05-31,entregue,1560.4,site,sim,148,Olívia Cunha,olivia.cunha795@yahoo.com.br,São Gonçalo,RJ,2024-09-13,B2C,paid_search
11684,1893,2023-07-05,entregue,415.87,app,sim,1893,Yasmin Rodrigues,yasmin.rodrigues95@uol.com.br,Diadema,SP,2023-04-26,B2C,orgânico
11685,1413,2023-06-22,entregue,1477.05,marketplace,sim,1413,Thiago Oliveira,thiago.oliveira152@terra.com.br,Teresina,PI,2023-05-17,B2C,orgânico
11686,995,2023-02-11,entregue,2237.0,marketplace,não,995,Olívia Barbosa,olivia.barbosa862@terra.com.br,Aparecida de Goiânia,GO,2023-08-20,B2C,indicação
11687,1514,2023-01-30,entregue,9125.12,marketplace,não,1514,Xênia Moreira,xenia.moreira676@yahoo.com.br,Salvador,BA,2023-10-09,B2B,paid_search
11688,1564,2023-11-05,entregue,12527.15,marketplace,não,1564,Xavier Vieira,xavier.vieira611@terra.com.br,Campo Grande,MS,2023-01-04,B2B,redes_sociais
11689,1733,2023-11-04,entregue,6107.85,marketplace,sim,1733,Igor Cavalcanti,igor.cavalcanti409@outlook.com,São Paulo,SP,2023-10-31,B2B,indicação
11690,2884,2024-12-11,entregue,1383.99,app,sim,2884,Paulo Neves,paulo.neves545@outlook.com,Betim,MG,2024-10-24,B2C,orgânico
11691,157,2024-06-15,entregue,1945.34,marketplace,não,157,Sérgio Rodrigues,sergio.rodrigues844@terra.com.br,Porto Velho,RO,2024-12-18,B2C,redes_sociais
11692,194,2023-02-01,entregue,1401.9,site,não,194,Helena Neves,helena.neves990@gmail.com,Osasco,SP,2023-06-25,B2C,redes_sociais
11693,454,2023-01-17,devolvido,840.02,marketplace,não,454,Igor Duarte,igor.duarte160@gmail.com,Manaus,AM,2023-06-18,B2C,indicação
11694,1217,2023-01-18,entregue,69.41,site,não,1217,Tânia Figueiredo,tania.figueiredo172@gmail.com,Caxias do Sul,RS,2024-02-02,B2C,indicação
11695,2068,2024-06-30,entregue,676.85,marketplace,não,2068,Fernanda Rodrigues,fernanda.rodrigues741@gmail.com,São Paulo,SP,2023-12-16,B2C,orgânico
11696,1925,2024-04-16,entregue,1423.51,marketplace,não,1925,Tânia Duarte,tania.duarte530@uol.com.br,Betim,MG,2023-10-01,B2C,paid_search
11697,939,2023-03-18,cancelado,1214.44,marketplace,não,939,Zacarias Almeida,zacarias.almeida362@yahoo.com.br,Teresina,PI,2024-05-30,B2C,indicação
11698,1609,2024-08-27,cancelado,402.89,app,sim,1609,Sandra Barbosa,sandra.barbosa70@outlook.com,Florianópolis,SC,2024-01-21,B2C,paid_search
11699,2620,2023-08-08,cancelado,2104.64,site,sim,2620,Ursula Azevedo,ursula.azevedo165@hotmail.com,Recife,PE,2024-04-07,B2C,indicação
11700,1602,2024-08-07,entregue,1545.42,marketplace,sim,1602,Yasmin Lopes,yasmin.lopes524@hotmail.com,Mogi das Cruzes,SP,2023-07-25,B2C,indicação
11701,1871,2023-09-26,entregue,1301.93,site,não,1871,Wanessa Azevedo,wanessa.azevedo199@hotmail.com,Manaus,AM,2023-08-26,B2C,indicação
11702,257,2024-12-19,cancelado,11892.2,marketplace,não,257,Caio Pinto,caio.pinto852@gmail.com,Recife,PE,2024-06-14,B2B,paid_search
11703,1286,2023-06-01,entregue,5303.09,marketplace,não,1286,Wagner Castro,wagner.castro159@hotmail.com,Campinas,SP,2023-01-05,B2B,indicação
11704,2762,2023-11-22,entregue,1576.07,app,não,2762,Ana Costa,ana.costa778@outlook.com,Salvador,BA,2023-03-22,B2C,indicação
11705,2891,2023-12-24,cancelado,2451.72,app,não,2891,Kleber Pereira,kleber.pereira71@uol.com.br,Aracaju,SE,2023-01-25,B2C,redes_sociais
11706,2658,2024-10-16,cancelado,914.46,site,sim,2658,Ana Souza,ana.souza609@gmail.com,Betim,MG,2023-11-05,B2C,indicação
11707,2132,2023-11-27,entregue,2284.02,site,não,2132,Sandra Silva,sandra.silva456@yahoo.com.br,Feira de Santana,BA,2024-08-04,B2C,orgânico
11708,537,2023-01-02,entregue,1794.43,marketplace,sim,537,Juliana Rocha,juliana.rocha185@terra.com.br,Curitiba,PR,2024-05-14,B2C,paid_search
11709,872,2023-09-11,entregue,1126.36,marketplace,sim,872,Zélia Lopes,zelia.lopes451@terra.com.br,Goiânia,GO,2023-08-04,B2C,indicação
11710,749,2023-08-31,entregue,1691.77,marketplace,sim,749,Xavier Gomes,xavier.gomes272@hotmail.com,Contagem,MG,2024-08-19,B2C,indicação
